timestamp,unix_time,cpu_load,ram_usage,ambient_temp,cpu_temp
2026-01-31 17:06:40,1769859400,2.2,24.6,22.03,57.38
2026-01-31 17:06:42,1769859402,3.3,24.3,22.02,55.5
2026-01-31 17:06:43,1769859403,1.5,24.3,22.02,55.0
2026-01-31 17:06:45,1769859405,1.2,24.3,22.02,53.38
2026-01-31 17:06:47,1769859407,1.5,24.3,22.01,51.88
2026-01-31 17:06:48,1769859408,1.5,24.3,22.01,50.5
2026-01-31 17:06:50,1769859410,1.8,24.2,22.01,49.75
2026-01-31 17:06:51,1769859411,1.8,24.2,22.0,48.75
2026-01-31 17:06:53,1769859413,2.3,24.3,22.0,48.5
2026-01-31 17:06:54,1769859414,6.5,24.3,22.0,47.75
2026-01-31 17:06:56,1769859416,3.2,24.3,22.0,47.0
2026-01-31 17:06:57,1769859417,7.0,24.3,22.0,46.38
2026-01-31 17:06:59,1769859419,3.2,24.4,22.0,48.0
2026-01-31 17:07:00,1769859420,1.3,24.7,22.0,49.62
2026-01-31 17:07:02,1769859422,11.9,24.7,22.0,50.25
2026-01-31 17:07:04,1769859424,2.3,24.8,22.0,50.12
2026-01-31 17:07:05,1769859425,13.2,24.8,22.01,50.62
2026-01-31 17:07:07,1769859427,2.8,24.8,22.01,50.25
2026-01-31 17:07:08,1769859428,11.7,24.8,22.01,50.75
2026-01-31 17:07:10,1769859430,1.2,24.8,22.02,50.25
2026-01-31 17:07:11,1769859431,10.1,24.8,22.02,50.62
2026-01-31 17:07:13,1769859433,9.5,24.8,22.02,50.75
2026-01-31 17:07:14,1769859434,1.5,24.8,22.03,50.25
2026-01-31 17:07:16,1769859436,11.2,24.8,22.03,50.5
2026-01-31 17:07:17,1769859437,1.3,24.8,22.04,49.88
2026-01-31 17:07:19,1769859439,11.8,24.8,22.05,50.25
2026-01-31 17:07:21,1769859441,1.5,24.8,22.05,49.75
2026-01-31 17:07:22,1769859442,11.3,24.8,22.06,50.0
2026-01-31 17:07:24,1769859444,12.3,24.8,22.07,50.25
2026-01-31 17:07:25,1769859445,1.8,24.8,22.08,49.62
2026-01-31 17:07:27,1769859447,11.0,24.8,22.09,49.88
2026-01-31 17:07:29,1769859449,1.7,24.8,22.1,49.25
2026-01-31 17:07:30,1769859450,10.5,24.8,22.11,49.62
2026-01-31 17:07:32,1769859452,3.9,24.8,22.12,49.38
2026-01-31 17:07:33,1769859453,3.5,24.7,22.13,49.5
2026-01-31 17:07:35,1769859455,12.5,24.7,22.14,49.75
2026-01-31 17:07:36,1769859456,3.8,24.7,22.15,62.75
2026-01-31 17:07:38,1769859458,10.7,24.7,22.16,60.88
2026-01-31 17:07:39,1769859459,1.7,24.7,22.18,59.5
2026-01-31 17:07:41,1769859461,12.0,24.7,22.19,57.5
2026-01-31 17:07:43,1769859463,6.2,24.7,22.2,56.0
2026-01-31 17:07:44,1769859464,1.7,24.7,22.22,55.75
2026-01-31 17:07:46,1769859466,11.8,24.8,22.23,54.62
2026-01-31 17:07:47,1769859467,1.7,24.8,22.25,53.12
2026-01-31 17:07:49,1769859469,12.0,24.7,22.26,52.5
2026-01-31 17:07:51,1769859471,2.5,24.8,22.28,51.62
2026-01-31 17:07:52,1769859472,11.2,24.8,22.29,52.62
2026-01-31 17:07:54,1769859474,3.2,24.9,22.31,51.62
2026-01-31 17:07:55,1769859475,4.3,24.9,22.33,51.12
2026-01-31 17:07:57,1769859477,11.0,24.9,22.34,50.88
2026-01-31 17:07:58,1769859478,1.3,24.8,22.36,49.88
2026-01-31 17:08:00,1769859480,1.5,24.6,22.38,49.12
2026-01-31 17:08:02,1769859482,2.5,24.6,22.4,47.88
2026-01-31 17:08:03,1769859483,50.7,24.7,22.42,53.38
2026-01-31 17:08:05,1769859485,1.8,24.7,22.44,54.62
2026-01-31 17:08:06,1769859486,40.6,24.7,22.46,57.12
2026-01-31 17:08:08,1769859488,18.6,24.7,22.48,58.75
2026-01-31 17:08:10,1769859490,1.3,24.7,22.5,58.38
2026-01-31 17:08:11,1769859491,50.7,24.7,22.52,59.75
2026-01-31 17:08:13,1769859493,24.2,24.7,22.54,60.12
2026-01-31 17:08:14,1769859494,17.5,24.7,22.57,60.12
2026-01-31 17:08:16,1769859496,50.8,24.7,22.59,61.38
2026-01-31 17:08:18,1769859498,1.5,24.7,22.61,60.5
2026-01-31 17:08:19,1769859499,51.1,24.7,22.63,61.38
2026-01-31 17:08:21,1769859501,1.3,24.7,22.65,60.62
2026-01-31 17:08:22,1769859502,50.7,24.7,22.68,61.75
2026-01-31 17:08:24,1769859504,2.5,24.7,22.7,61.0
2026-01-31 17:08:25,1769859505,50.3,24.7,22.72,62.0
2026-01-31 17:08:27,1769859507,6.5,24.7,22.75,61.38
2026-01-31 17:08:28,1769859508,39.3,24.7,22.77,62.0
2026-01-31 17:08:30,1769859510,19.9,24.8,22.8,61.88
2026-01-31 17:08:31,1769859511,25.5,24.8,22.82,62.0
2026-01-31 17:08:33,1769859513,50.3,24.8,22.85,63.0
2026-01-31 17:08:34,1769859514,1.5,24.8,22.87,62.25
2026-01-31 17:08:36,1769859516,50.8,24.8,22.9,63.25
2026-01-31 17:08:38,1769859518,2.7,24.8,22.92,62.25
2026-01-31 17:08:39,1769859519,49.7,24.8,22.95,63.5
2026-01-31 17:08:41,1769859521,1.3,24.7,22.98,62.5
2026-01-31 17:08:42,1769859522,50.6,24.7,23.0,63.5
2026-01-31 17:08:44,1769859524,2.5,24.8,23.03,62.5
2026-01-31 17:08:45,1769859525,50.5,24.8,23.06,63.5
2026-01-31 17:08:47,1769859527,7.1,24.8,23.08,62.75
2026-01-31 17:08:48,1769859528,41.2,24.8,23.11,63.62
2026-01-31 17:08:50,1769859530,17.6,24.8,23.14,63.25
2026-01-31 17:08:51,1769859531,26.9,24.8,23.17,63.5
2026-01-31 17:08:53,1769859533,49.3,24.7,23.2,64.38
2026-01-31 17:08:54,1769859534,2.0,24.7,23.22,63.62
2026-01-31 17:08:56,1769859536,50.6,24.8,23.25,64.5
2026-01-31 17:08:58,1769859538,1.8,24.7,23.28,63.62
2026-01-31 17:08:59,1769859539,50.4,24.8,23.31,64.75
2026-01-31 17:09:01,1769859541,1.8,24.8,23.34,63.88
2026-01-31 17:09:02,1769859542,51.2,24.8,23.37,64.88
2026-01-31 17:09:04,1769859544,1.8,24.8,23.4,63.75
2026-01-31 17:09:05,1769859545,50.3,24.8,23.42,64.88
2026-01-31 17:09:07,1769859547,2.5,24.7,23.45,64.25
2026-01-31 17:09:08,1769859548,26.7,24.7,23.49,64.62
2026-01-31 17:09:10,1769859550,48.3,24.7,23.52,65.25
2026-01-31 17:09:12,1769859552,2.0,24.8,23.55,64.38
2026-01-31 17:09:13,1769859553,50.5,24.8,23.58,65.38
2026-01-31 17:09:15,1769859555,1.5,24.8,23.61,64.38
2026-01-31 17:09:16,1769859556,50.8,24.8,23.64,65.38
2026-01-31 17:09:18,1769859558,1.8,24.8,23.67,64.5
2026-01-31 17:09:19,1769859559,48.9,24.8,23.7,65.62
2026-01-31 17:09:21,1769859561,8.7,24.8,23.73,65.12
2026-01-31 17:09:22,1769859562,24.7,24.7,23.76,65.5
2026-01-31 17:09:24,1769859564,33.8,24.7,23.79,65.5
2026-01-31 17:09:25,1769859565,13.2,24.7,23.82,65.25
2026-01-31 17:09:27,1769859567,51.1,24.7,23.85,66.12
2026-01-31 17:09:29,1769859569,1.7,24.6,23.88,65.12
2026-01-31 17:09:30,1769859570,50.3,24.6,23.91,65.88
2026-01-31 17:09:32,1769859572,1.7,24.6,23.95,64.88
2026-01-31 17:09:33,1769859573,1.3,24.4,23.98,62.0
2026-01-31 17:09:35,1769859575,3.2,24.6,24.01,63.38
2026-01-31 17:09:36,1769859576,93.0,24.6,24.04,67.0
2026-01-31 17:09:38,1769859578,15.0,24.6,24.07,67.75
2026-01-31 17:09:39,1769859579,63.4,24.6,24.1,69.25
2026-01-31 17:09:41,1769859581,60.7,24.5,24.13,70.12
2026-01-31 17:09:43,1769859583,31.4,24.5,24.17,70.12
2026-01-31 17:09:44,1769859584,93.2,24.5,24.2,71.5
2026-01-31 17:09:46,1769859586,1.8,24.5,24.23,70.88
2026-01-31 17:09:47,1769859587,93.2,24.5,24.26,72.12
2026-01-31 17:09:49,1769859589,31.9,24.6,24.29,71.75
2026-01-31 17:09:50,1769859590,61.2,24.6,24.32,72.62
2026-01-31 17:09:52,1769859592,46.3,24.6,24.35,72.5
2026-01-31 17:09:54,1769859594,52.1,24.5,24.38,73.0
2026-01-31 17:09:55,1769859595,52.5,24.5,24.41,73.12
2026-01-31 17:09:57,1769859597,43.6,24.6,24.44,73.25
2026-01-31 17:09:58,1769859598,80.5,24.6,24.47,74.0
2026-01-31 17:10:00,1769859600,15.1,24.6,24.5,73.38
2026-01-31 17:10:01,1769859601,92.7,24.6,24.53,74.62
2026-01-31 17:10:03,1769859603,3.5,24.6,24.56,73.88
2026-01-31 17:10:04,1769859604,97.8,24.6,24.59,75.12
2026-01-31 17:10:06,1769859606,9.8,24.6,24.62,74.25
2026-01-31 17:10:07,1769859607,85.2,24.6,24.65,75.25
2026-01-31 17:10:09,1769859609,27.4,24.6,24.68,73.75
2026-01-31 17:10:10,1769859610,70.2,24.6,24.71,74.5
2026-01-31 17:10:12,1769859612,36.9,24.6,24.73,74.62
2026-01-31 17:10:14,1769859614,54.8,24.6,24.76,75.5
2026-01-31 17:10:15,1769859615,57.6,24.6,24.79,75.25
2026-01-31 17:10:17,1769859617,34.8,24.6,24.82,74.75
2026-01-31 17:10:18,1769859618,89.5,24.6,24.85,75.75
2026-01-31 17:10:20,1769859620,7.2,24.6,24.88,75.38
2026-01-31 17:10:21,1769859621,99.5,24.6,24.9,76.25
2026-01-31 17:10:23,1769859623,15.8,24.6,24.93,75.62
2026-01-31 17:10:24,1769859624,82.2,24.7,24.96,77.12
2026-01-31 17:10:26,1769859626,31.4,24.7,24.99,77.5
2026-01-31 17:10:27,1769859627,77.1,24.7,25.01,79.25
2026-01-31 17:10:29,1769859629,42.0,24.8,25.04,80.12
2026-01-31 17:10:30,1769859630,72.7,24.8,25.06,81.25
2026-01-31 17:10:32,1769859632,41.7,24.7,25.09,81.5
2026-01-31 17:10:34,1769859634,64.1,24.7,25.12,82.12
2026-01-31 17:10:35,1769859635,48.2,24.7,25.14,82.12
2026-01-31 17:10:37,1769859637,61.8,24.6,25.16,83.62
2026-01-31 17:10:38,1769859638,54.6,24.6,25.19,84.12
2026-01-31 17:10:40,1769859640,43.3,24.6,25.21,84.38
2026-01-31 17:10:41,1769859641,74.0,24.6,25.24,84.0
2026-01-31 17:10:43,1769859643,31.7,24.6,25.26,84.0
2026-01-31 17:10:44,1769859644,82.0,24.6,25.29,84.0
2026-01-31 17:10:46,1769859646,19.0,24.6,25.31,84.38
2026-01-31 17:10:47,1769859647,94.0,24.6,25.33,84.88
2026-01-31 17:10:49,1769859649,13.4,24.6,25.36,85.12
2026-01-31 17:10:51,1769859651,33.6,24.6,25.38,84.75
2026-01-31 17:10:52,1769859652,73.0,24.6,25.4,84.0
2026-01-31 17:10:54,1769859654,23.9,24.6,25.43,83.38
2026-01-31 17:10:55,1769859655,83.7,24.6,25.45,83.25
2026-01-31 17:10:57,1769859657,12.7,24.6,25.47,81.75
2026-01-31 17:10:58,1769859658,94.2,24.6,25.49,82.12
2026-01-31 17:11:00,1769859660,2.0,24.6,25.51,81.88
2026-01-31 17:11:01,1769859661,96.8,24.6,25.53,82.62
2026-01-31 17:11:03,1769859663,7.3,24.6,25.55,81.75
2026-01-31 17:11:04,1769859664,69.6,24.6,25.57,82.75
2026-01-31 17:11:06,1769859666,37.1,24.6,25.59,82.0
2026-01-31 17:11:08,1769859668,60.6,24.6,25.61,82.0
2026-01-31 17:11:09,1769859669,46.6,24.6,25.62,82.0
2026-01-31 17:11:11,1769859671,45.9,24.6,25.64,81.88
2026-01-31 17:11:12,1769859672,73.9,24.5,25.66,81.5
2026-01-31 17:11:14,1769859674,22.9,24.5,25.68,81.12
2026-01-31 17:11:15,1769859675,97.0,24.5,25.69,81.75
2026-01-31 17:11:17,1769859677,4.3,24.5,25.71,80.75
2026-01-31 17:11:18,1769859678,93.8,24.5,25.72,82.0
2026-01-31 17:11:20,1769859680,30.2,24.6,25.74,80.75
2026-01-31 17:11:22,1769859682,66.6,24.7,25.76,82.38
2026-01-31 17:11:23,1769859683,38.8,24.7,25.77,82.0
2026-01-31 17:11:25,1769859685,58.1,24.7,25.78,82.88
2026-01-31 17:11:26,1769859686,48.2,24.7,25.8,82.12
2026-01-31 17:11:28,1769859688,49.6,24.7,25.81,82.75
2026-01-31 17:11:29,1769859689,55.5,24.7,25.82,82.5
2026-01-31 17:11:31,1769859691,41.6,24.7,25.84,82.75
2026-01-31 17:11:32,1769859692,65.9,24.7,25.85,82.25
2026-01-31 17:11:34,1769859694,27.5,24.7,25.86,81.5
2026-01-31 17:11:36,1769859696,1.5,24.6,25.87,78.0
2026-01-31 17:11:37,1769859697,50.3,24.7,25.88,79.88
2026-01-31 17:11:39,1769859699,99.3,24.7,25.89,82.38
2026-01-31 17:11:40,1769859700,60.1,24.7,25.9,82.62
2026-01-31 17:11:42,1769859702,88.0,24.8,25.91,83.88
2026-01-31 17:11:43,1769859703,68.8,24.7,25.92,84.25
2026-01-31 17:11:45,1769859705,77.5,24.7,25.93,85.0
2026-01-31 17:11:46,1769859706,96.5,24.7,25.94,85.75
2026-01-31 17:11:48,1769859708,50.5,24.7,25.95,85.75
2026-01-31 17:11:50,1769859710,100.0,24.7,25.95,86.62
2026-01-31 17:11:51,1769859711,50.7,24.7,25.96,86.5
2026-01-31 17:11:53,1769859713,100.0,24.7,25.96,87.5
2026-01-31 17:11:54,1769859714,50.8,24.7,25.97,87.12
2026-01-31 17:11:56,1769859716,99.8,24.7,25.98,88.12
2026-01-31 17:11:57,1769859717,54.3,24.7,25.98,87.75
2026-01-31 17:11:59,1769859719,91.7,24.6,25.98,88.25
2026-01-31 17:12:00,1769859720,77.7,24.6,25.99,88.25
2026-01-31 17:12:02,1769859722,59.3,24.6,25.99,88.38
2026-01-31 17:12:03,1769859723,94.7,24.6,25.99,88.88
2026-01-31 17:12:05,1769859725,51.5,24.6,26.0,88.75
2026-01-31 17:12:07,1769859727,100.0,24.6,26.0,89.25
2026-01-31 17:12:08,1769859728,50.6,24.6,26.0,89.0
2026-01-31 17:12:10,1769859730,100.0,24.6,26.0,89.62
2026-01-31 17:12:11,1769859731,50.6,24.5,26.0,89.5
2026-01-31 17:12:13,1769859733,100.0,24.6,26.0,90.12
2026-01-31 17:12:14,1769859734,52.1,24.6,26.0,89.88
2026-01-31 17:12:16,1769859736,94.5,24.7,26.0,90.62
2026-01-31 17:12:17,1769859737,59.8,24.7,26.0,90.38
2026-01-31 17:12:19,1769859739,87.1,24.7,25.99,90.62
2026-01-31 17:12:20,1769859740,82.5,24.7,25.99,90.75
2026-01-31 17:12:22,1769859742,54.6,24.7,25.99,90.62
2026-01-31 17:12:23,1769859743,99.8,24.7,25.99,91.12
2026-01-31 17:12:25,1769859745,50.7,24.7,25.98,90.88
2026-01-31 17:12:27,1769859747,100.0,24.7,25.98,91.38
2026-01-31 17:12:28,1769859748,49.0,24.7,25.97,91.12
2026-01-31 17:12:30,1769859750,100.0,24.7,25.97,91.88
2026-01-31 17:12:31,1769859751,50.8,24.7,25.96,91.5
2026-01-31 17:12:33,1769859753,100.0,24.6,25.96,92.12
2026-01-31 17:12:34,1769859754,51.3,24.7,25.95,91.75
2026-01-31 17:12:36,1769859756,100.0,24.6,25.94,92.5
2026-01-31 17:12:37,1769859757,61.7,24.6,25.93,92.12
2026-01-31 17:12:39,1769859759,82.6,24.6,25.93,92.25
2026-01-31 17:12:40,1769859760,91.2,24.6,25.92,92.5
2026-01-31 17:12:42,1769859762,50.3,24.6,25.91,92.38
2026-01-31 17:12:44,1769859764,100.0,24.6,25.9,92.88
2026-01-31 17:12:45,1769859765,50.5,24.6,25.89,92.62
2026-01-31 17:12:47,1769859767,98.0,24.6,25.88,93.12
2026-01-31 17:12:48,1769859768,59.6,24.6,25.87,92.75
2026-01-31 17:12:50,1769859770,85.5,24.6,25.86,93.25
2026-01-31 17:12:51,1769859771,70.7,24.6,25.84,93.0
2026-01-31 17:12:53,1769859773,74.3,24.6,25.83,93.38
2026-01-31 17:12:54,1769859774,82.7,24.6,25.82,93.38
2026-01-31 17:12:56,1769859776,61.8,24.6,25.81,93.38
2026-01-31 17:12:57,1769859777,99.8,24.6,25.79,93.62
2026-01-31 17:12:59,1769859779,50.5,24.6,25.78,93.38
2026-01-31 17:13:01,1769859781,100.0,24.6,25.76,93.75
2026-01-31 17:13:02,1769859782,50.6,24.6,25.75,93.5
2026-01-31 17:13:04,1769859784,100.0,24.6,25.73,94.0
2026-01-31 17:13:05,1769859785,55.9,24.6,25.72,93.75
2026-01-31 17:13:07,1769859787,1.0,24.5,25.7,91.88
2026-01-31 17:13:08,1769859788,42.8,24.6,25.69,89.12
2026-01-31 17:13:10,1769859790,100.0,24.6,25.67,92.38
2026-01-31 17:13:11,1769859791,89.9,24.6,25.65,93.62
2026-01-31 17:13:13,1769859793,100.0,24.8,25.63,94.5
2026-01-31 17:13:14,1769859794,90.3,24.8,25.62,94.38
2026-01-31 17:13:16,1769859796,100.0,24.8,25.6,93.75
2026-01-31 17:13:17,1769859797,92.0,24.7,25.58,93.62
2026-01-31 17:13:19,1769859799,93.2,24.7,25.56,93.25
2026-01-31 17:13:21,1769859801,99.8,24.7,25.54,93.38
2026-01-31 17:13:22,1769859802,90.0,24.6,25.52,93.25
2026-01-31 17:13:24,1769859804,100.0,24.6,25.5,93.38
2026-01-31 17:13:25,1769859805,90.0,24.6,25.48,93.38
2026-01-31 17:13:27,1769859807,100.0,24.7,25.46,93.62
2026-01-31 17:13:28,1769859808,90.2,24.7,25.44,93.75
2026-01-31 17:13:30,1769859810,99.2,24.7,25.42,93.88
2026-01-31 17:13:31,1769859811,89.8,24.7,25.4,93.62
2026-01-31 17:13:33,1769859813,99.5,24.7,25.38,93.5
2026-01-31 17:13:34,1769859814,89.5,24.7,25.35,94.12
2026-01-31 17:13:36,1769859816,100.0,24.6,25.33,94.12
2026-01-31 17:13:37,1769859817,90.3,24.6,25.31,94.5
2026-01-31 17:13:39,1769859819,100.0,24.8,25.28,94.5
2026-01-31 17:13:40,1769859820,89.3,24.8,25.26,94.88
2026-01-31 17:13:42,1769859822,100.0,24.8,25.24,94.75
2026-01-31 17:13:43,1769859823,89.6,24.8,25.21,95.0
2026-01-31 17:13:45,1769859825,100.0,24.7,25.19,94.62
2026-01-31 17:13:46,1769859826,95.5,24.7,25.16,95.0
2026-01-31 17:13:48,1769859828,89.5,24.7,25.14,95.0
2026-01-31 17:13:50,1769859830,100.0,24.7,25.11,95.0
2026-01-31 17:13:51,1769859831,90.2,24.7,25.09,94.62
2026-01-31 17:13:53,1769859833,100.0,24.6,25.06,94.62
2026-01-31 17:13:54,1769859834,90.0,24.7,25.03,95.25
2026-01-31 17:13:56,1769859836,100.0,24.7,25.01,95.38
2026-01-31 17:13:57,1769859837,89.7,24.7,24.98,93.88
2026-01-31 17:13:59,1769859839,100.0,24.7,24.95,91.12
2026-01-31 17:14:00,1769859840,90.5,24.7,24.93,88.5
2026-01-31 17:14:02,1769859842,100.0,24.7,24.9,86.5
2026-01-31 17:14:03,1769859843,90.0,24.7,24.87,85.38
2026-01-31 17:14:05,1769859845,98.5,24.7,24.84,84.25
2026-01-31 17:14:07,1769859847,100.0,24.7,24.81,83.0
2026-01-31 17:14:08,1769859848,71.0,24.5,24.79,82.12
2026-01-31 17:14:10,1769859850,1.2,24.5,24.76,79.5
2026-01-31 17:14:11,1769859851,20.5,24.6,24.73,78.62
2026-01-31 17:14:13,1769859853,1.2,24.6,24.7,77.12
2026-01-31 17:14:15,1769859855,21.6,24.6,24.67,76.5
2026-01-31 17:14:16,1769859856,16.3,24.6,24.64,75.88
2026-01-31 17:14:18,1769859858,0.8,24.7,24.61,74.5
2026-01-31 17:14:19,1769859859,20.3,24.7,24.58,74.25
2026-01-31 17:14:21,1769859861,1.0,24.7,24.55,72.75
2026-01-31 17:14:22,1769859862,20.7,24.7,24.52,72.5
2026-01-31 17:14:24,1769859864,1.7,24.7,24.49,71.12
2026-01-31 17:14:26,1769859866,20.8,24.7,24.46,70.88
2026-01-31 17:14:27,1769859867,14.8,24.7,24.42,70.5
2026-01-31 17:14:29,1769859869,1.5,24.7,24.39,69.38
2026-01-31 17:14:30,1769859870,20.3,24.7,24.36,69.25
2026-01-31 17:14:32,1769859872,0.7,24.7,24.33,68.0
2026-01-31 17:14:33,1769859873,20.7,24.7,24.3,68.0
2026-01-31 17:14:35,1769859875,1.2,24.7,24.27,67.0
2026-01-31 17:14:37,1769859877,15.4,24.7,24.24,66.75
2026-01-31 17:14:38,1769859878,13.2,24.7,24.21,66.38
2026-01-31 17:14:40,1769859880,4.7,24.7,24.18,66.0
2026-01-31 17:14:41,1769859881,19.9,24.7,24.15,66.0
2026-01-31 17:14:43,1769859883,1.0,24.7,24.12,64.88
2026-01-31 17:14:44,1769859884,21.1,24.7,24.08,64.88
2026-01-31 17:14:46,1769859886,1.5,24.7,24.05,64.0
2026-01-31 17:14:48,1769859888,19.7,24.7,24.02,64.12
2026-01-31 17:14:49,1769859889,7.5,24.8,23.99,63.62
2026-01-31 17:14:51,1769859891,9.6,24.7,23.96,63.25
2026-01-31 17:14:52,1769859892,22.2,24.7,23.93,63.88
2026-01-31 17:14:54,1769859894,1.5,24.7,23.9,62.88
2026-01-31 17:14:55,1769859895,20.5,24.8,23.86,62.88
2026-01-31 17:14:57,1769859897,1.2,24.8,23.83,62.12
2026-01-31 17:14:58,1769859898,20.0,24.7,23.8,62.0
2026-01-31 17:15:00,1769859900,1.2,24.8,23.77,61.38
2026-01-31 17:15:02,1769859902,14.6,24.7,23.74,61.38
2026-01-31 17:15:03,1769859903,13.8,24.8,23.71,61.5
2026-01-31 17:15:05,1769859905,0.8,24.8,23.68,60.75
2026-01-31 17:15:06,1769859906,20.5,24.7,23.65,61.0
2026-01-31 17:15:08,1769859908,0.7,24.7,23.62,60.12
2026-01-31 17:15:09,1769859909,20.3,24.7,23.59,60.12
2026-01-31 17:15:11,1769859911,0.8,24.7,23.56,59.25
2026-01-31 17:15:13,1769859913,20.7,24.7,23.52,59.5
2026-01-31 17:15:14,1769859914,12.0,24.7,23.49,59.38
2026-01-31 17:15:16,1769859916,3.7,24.7,23.46,58.88
2026-01-31 17:15:17,1769859917,20.5,24.7,23.43,59.12
2026-01-31 17:15:19,1769859919,4.3,24.7,23.4,58.62
2026-01-31 17:15:20,1769859920,22.5,24.7,23.38,59.25
2026-01-31 17:15:22,1769859922,0.8,24.7,23.35,58.62
2026-01-31 17:15:23,1769859923,20.5,24.7,23.32,58.88
2026-01-31 17:15:25,1769859925,1.0,24.7,23.29,58.12
2026-01-31 17:15:27,1769859927,21.0,24.7,23.26,58.38
2026-01-31 17:15:28,1769859928,3.5,24.7,23.23,57.88
2026-01-31 17:15:30,1769859930,13.8,24.7,23.2,58.12
2026-01-31 17:15:31,1769859931,11.8,24.7,23.17,58.12
2026-01-31 17:15:33,1769859933,4.8,24.7,23.15,57.88
2026-01-31 17:15:34,1769859934,20.5,24.7,23.12,58.0
2026-01-31 17:15:36,1769859936,0.7,24.7,23.09,57.12
2026-01-31 17:15:37,1769859937,21.5,24.7,23.06,57.62
2026-01-31 17:15:39,1769859939,1.2,24.7,23.03,57.0
2026-01-31 17:15:40,1769859940,20.7,24.7,23.01,57.38
2026-01-31 17:15:42,1769859942,1.2,24.7,22.98,56.75
2026-01-31 17:15:44,1769859944,21.0,24.7,22.95,57.12
2026-01-31 17:15:45,1769859945,1.0,24.7,22.93,57.5
2026-01-31 17:15:47,1769859947,8.8,24.7,22.9,57.25
2026-01-31 17:15:48,1769859948,20.5,24.7,22.88,57.25
2026-01-31 17:15:50,1769859950,0.8,24.8,22.85,56.5
2026-01-31 17:15:51,1769859951,20.7,24.8,22.82,56.88
2026-01-31 17:15:53,1769859953,1.2,24.7,22.8,56.62
2026-01-31 17:15:55,1769859955,21.0,24.8,22.77,57.0
2026-01-31 17:15:56,1769859956,1.2,24.8,22.75,56.0
2026-01-31 17:15:58,1769859958,20.7,24.8,22.73,56.38
2026-01-31 17:15:59,1769859959,18.6,24.7,22.7,56.75
2026-01-31 17:16:01,1769859961,1.2,24.7,22.68,56.0
2026-01-31 17:16:02,1769859962,19.8,24.7,22.65,56.12
2026-01-31 17:16:04,1769859964,2.0,24.7,22.63,55.5
2026-01-31 17:16:05,1769859965,20.7,24.8,22.61,56.0
2026-01-31 17:16:07,1769859967,0.7,24.8,22.59,55.38
2026-01-31 17:16:09,1769859969,20.9,24.8,22.57,55.75
2026-01-31 17:16:10,1769859970,1.3,24.7,22.54,55.12
2026-01-31 17:16:12,1769859972,1.8,24.5,22.52,53.5
2026-01-31 17:16:13,1769859973,0.8,24.3,22.5,52.12
2026-01-31 17:16:15,1769859975,1.8,24.2,22.48,50.88
2026-01-31 17:16:16,1769859976,1.7,24.2,22.46,49.75
2026-01-31 17:16:18,1769859978,0.7,24.2,22.44,48.75
2026-01-31 17:16:19,1769859979,0.7,24.2,22.42,48.0
2026-01-31 17:16:21,1769859981,1.0,24.2,22.41,47.12
2026-01-31 17:16:22,1769859982,1.2,24.2,22.39,46.5
2026-01-31 17:16:24,1769859984,1.0,24.2,22.37,45.88
2026-01-31 17:16:25,1769859985,0.8,24.2,22.35,45.38
2026-01-31 17:16:27,1769859987,0.8,24.2,22.33,44.75
2026-01-31 17:16:28,1769859988,0.8,24.2,22.32,44.38
2026-01-31 17:16:30,1769859990,1.3,24.2,22.3,44.0
2026-01-31 17:16:32,1769859992,0.8,24.2,22.29,43.75
2026-01-31 17:16:33,1769859993,1.0,24.2,22.27,43.38
2026-01-31 17:16:35,1769859995,0.8,24.2,22.25,43.12
2026-01-31 17:16:36,1769859996,2.0,24.2,22.24,43.12
2026-01-31 17:16:38,1769859998,3.5,24.2,22.23,59.38
2026-01-31 17:16:39,1769859999,0.8,24.3,22.21,56.75
2026-01-31 17:16:41,1769860001,1.5,24.3,22.2,54.5
