timestamp,unix_time,cpu_load,ram_usage,ambient_temp,cpu_temp
2026-01-31 17:16:42,1769860002,0.8,24.3,22.18,52.62
2026-01-31 17:16:44,1769860004,1.7,24.3,22.17,50.88
2026-01-31 17:16:45,1769860005,0.8,24.3,22.16,50.0
2026-01-31 17:16:47,1769860007,1.8,24.3,22.15,48.75
2026-01-31 17:16:48,1769860008,1.7,24.3,22.14,47.62
2026-01-31 17:16:50,1769860010,1.7,24.3,22.13,46.62
2026-01-31 17:16:52,1769860012,1.2,24.3,22.12,45.62
2026-01-31 17:16:53,1769860013,1.8,24.3,22.11,45.5
2026-01-31 17:16:55,1769860015,0.7,24.3,22.1,44.75
2026-01-31 17:16:56,1769860016,1.3,24.3,22.09,44.0
2026-01-31 17:16:58,1769860018,1.3,24.3,22.08,43.38
2026-01-31 17:16:59,1769860019,0.8,24.3,22.07,43.0
2026-01-31 17:17:01,1769860021,1.2,24.3,22.06,42.5
2026-01-31 17:17:02,1769860022,0.8,24.3,22.05,42.12
2026-01-31 17:17:04,1769860024,1.7,24.3,22.05,41.75
2026-01-31 17:17:05,1769860025,1.0,24.3,22.04,41.5
2026-01-31 17:17:07,1769860027,1.0,24.3,22.03,41.12
2026-01-31 17:17:09,1769860029,2.3,24.2,22.03,41.12
2026-01-31 17:17:10,1769860030,1.0,24.3,22.02,41.0
2026-01-31 17:17:12,1769860032,1.5,24.3,22.02,40.62
2026-01-31 17:17:13,1769860033,1.0,24.3,22.02,40.38
2026-01-31 17:17:15,1769860035,1.0,24.2,22.01,40.38
2026-01-31 17:17:16,1769860036,0.8,24.1,22.01,40.12
2026-01-31 17:17:18,1769860038,2.0,24.2,22.01,40.0
2026-01-31 17:17:20,1769860040,2.8,24.2,22.0,40.0
2026-01-31 17:17:21,1769860041,2.3,24.2,22.0,40.75
2026-01-31 17:17:23,1769860043,1.7,24.2,22.0,40.62
2026-01-31 17:17:24,1769860044,1.3,24.3,22.0,40.5
2026-01-31 17:17:26,1769860046,16.7,24.4,22.0,42.62
2026-01-31 17:17:27,1769860047,1.0,24.4,22.0,42.12
2026-01-31 17:17:29,1769860049,12.4,24.6,22.0,45.38
2026-01-31 17:17:30,1769860050,0.7,24.6,22.0,45.25
2026-01-31 17:17:32,1769860052,10.8,24.6,22.0,45.88
2026-01-31 17:17:33,1769860053,7.8,24.6,22.01,46.38
2026-01-31 17:17:35,1769860055,1.2,24.6,22.01,46.38
2026-01-31 17:17:37,1769860057,11.1,24.6,22.01,46.75
2026-01-31 17:17:38,1769860058,0.8,24.6,22.02,46.25
2026-01-31 17:17:40,1769860060,11.2,24.6,22.02,46.62
2026-01-31 17:17:41,1769860061,7.3,24.6,22.02,47.12
2026-01-31 17:17:43,1769860063,1.0,24.6,22.03,46.75
2026-01-31 17:17:45,1769860065,10.8,24.6,22.04,47.0
2026-01-31 17:17:46,1769860066,0.5,24.6,22.04,46.5
2026-01-31 17:17:48,1769860068,10.3,24.6,22.05,46.75
2026-01-31 17:17:49,1769860069,1.3,24.6,22.06,46.38
2026-01-31 17:17:51,1769860071,10.9,24.7,22.06,46.5
2026-01-31 17:17:52,1769860072,5.8,24.7,22.07,47.0
2026-01-31 17:17:54,1769860074,3.2,24.7,22.08,46.75
2026-01-31 17:17:55,1769860075,10.8,24.7,22.09,47.0
2026-01-31 17:17:57,1769860077,1.7,24.7,22.1,46.38
2026-01-31 17:17:59,1769860079,10.7,24.7,22.11,46.62
2026-01-31 17:18:00,1769860080,1.2,24.7,22.12,46.12
2026-01-31 17:18:02,1769860082,11.0,24.8,22.13,46.38
2026-01-31 17:18:03,1769860083,1.0,24.8,22.14,45.88
2026-01-31 17:18:05,1769860085,11.8,24.8,22.15,46.12
2026-01-31 17:18:06,1769860086,1.0,24.8,22.16,45.62
2026-01-31 17:18:08,1769860088,10.8,24.8,22.18,45.62
2026-01-31 17:18:09,1769860089,0.8,24.8,22.19,45.25
2026-01-31 17:18:11,1769860091,10.4,24.8,22.2,45.38
2026-01-31 17:18:12,1769860092,11.0,24.8,22.22,45.5
2026-01-31 17:18:14,1769860094,4.3,24.8,22.23,45.25
2026-01-31 17:18:16,1769860096,12.5,24.8,22.24,45.62
2026-01-31 17:18:17,1769860097,1.2,24.8,22.26,45.25
2026-01-31 17:18:19,1769860099,14.0,24.8,22.27,45.62
2026-01-31 17:18:20,1769860100,2.8,24.8,22.29,45.38
2026-01-31 17:18:22,1769860102,11.9,24.8,22.31,45.75
2026-01-31 17:18:23,1769860103,2.3,24.8,22.32,45.75
2026-01-31 17:18:25,1769860105,11.4,24.8,22.34,46.12
2026-01-31 17:18:26,1769860106,9.0,24.8,22.36,46.38
2026-01-31 17:18:28,1769860108,3.4,24.6,22.38,45.38
2026-01-31 17:18:29,1769860109,19.2,24.8,22.39,47.38
2026-01-31 17:18:31,1769860111,15.2,24.7,22.41,51.38
2026-01-31 17:18:33,1769860113,43.6,24.7,22.43,55.12
2026-01-31 17:18:34,1769860114,4.3,24.8,22.45,56.0
2026-01-31 17:18:36,1769860116,50.3,24.8,22.47,58.38
2026-01-31 17:18:37,1769860117,0.8,24.8,22.49,58.0
2026-01-31 17:18:39,1769860119,50.3,24.8,22.51,59.75
2026-01-31 17:18:40,1769860120,0.7,24.8,22.53,59.25
2026-01-31 17:18:42,1769860122,50.2,24.8,22.55,60.62
2026-01-31 17:18:43,1769860123,1.0,24.8,22.57,60.0
2026-01-31 17:18:45,1769860125,50.3,24.8,22.6,61.25
2026-01-31 17:18:46,1769860126,20.0,24.8,22.62,60.88
2026-01-31 17:18:48,1769860128,26.6,24.8,22.64,61.38
2026-01-31 17:18:50,1769860130,30.8,24.8,22.66,61.5
2026-01-31 17:18:51,1769860131,11.1,24.8,22.69,61.25
2026-01-31 17:18:53,1769860133,49.9,24.7,22.71,62.75
2026-01-31 17:18:54,1769860134,0.5,24.7,22.74,61.88
2026-01-31 17:18:56,1769860136,50.0,24.7,22.76,62.12
2026-01-31 17:18:57,1769860137,1.3,24.7,22.79,61.12
2026-01-31 17:18:59,1769860139,39.7,24.7,22.81,62.38
2026-01-31 17:19:01,1769860141,31.0,24.7,22.84,62.0
2026-01-31 17:19:02,1769860142,17.3,24.7,22.86,62.25
2026-01-31 17:19:04,1769860144,38.7,24.8,22.89,63.0
2026-01-31 17:19:05,1769860145,8.2,24.8,22.91,62.62
2026-01-31 17:19:07,1769860147,49.8,24.7,22.94,63.75
2026-01-31 17:19:08,1769860148,1.0,24.7,22.96,62.5
2026-01-31 17:19:10,1769860150,50.6,24.7,22.99,63.62
2026-01-31 17:19:11,1769860151,1.5,24.7,23.02,63.0
2026-01-31 17:19:13,1769860153,31.9,24.7,23.05,63.75
2026-01-31 17:19:15,1769860155,23.5,24.7,23.07,63.5
2026-01-31 17:19:16,1769860156,22.3,24.7,23.1,63.75
2026-01-31 17:19:18,1769860158,50.3,24.7,23.13,64.88
2026-01-31 17:19:19,1769860159,1.0,24.7,23.16,64.0
2026-01-31 17:19:21,1769860161,50.3,24.7,23.19,65.0
2026-01-31 17:19:22,1769860162,0.7,24.7,23.21,64.0
2026-01-31 17:19:24,1769860164,50.2,24.7,23.24,64.75
2026-01-31 17:19:25,1769860165,11.8,24.7,23.27,64.12
2026-01-31 17:19:27,1769860167,31.2,24.7,23.3,64.38
2026-01-31 17:19:29,1769860169,43.4,24.7,23.33,65.25
2026-01-31 17:19:30,1769860170,1.3,24.7,23.36,64.75
2026-01-31 17:19:32,1769860172,50.0,24.7,23.39,65.62
2026-01-31 17:19:33,1769860173,1.0,24.7,23.42,64.75
2026-01-31 17:19:35,1769860175,50.5,24.7,23.45,65.75
2026-01-31 17:19:36,1769860176,1.7,24.7,23.48,64.75
2026-01-31 17:19:38,1769860178,51.2,24.7,23.51,68.5
2026-01-31 17:19:39,1769860179,9.5,24.7,23.54,66.5
2026-01-31 17:19:41,1769860181,37.3,24.7,23.57,66.12
2026-01-31 17:19:43,1769860183,37.1,24.7,23.6,66.38
2026-01-31 17:19:44,1769860184,2.5,24.7,23.63,65.25
2026-01-31 17:19:46,1769860186,50.6,24.7,23.66,66.38
2026-01-31 17:19:47,1769860187,1.0,24.7,23.69,65.38
2026-01-31 17:19:49,1769860189,50.2,24.8,23.72,66.12
2026-01-31 17:19:50,1769860190,1.0,24.8,23.75,65.12
2026-01-31 17:19:52,1769860192,51.3,24.8,23.78,66.25
2026-01-31 17:19:53,1769860193,4.2,24.8,23.82,65.38
2026-01-31 17:19:55,1769860195,42.6,24.8,23.85,66.25
2026-01-31 17:19:57,1769860197,15.6,24.8,23.88,65.62
2026-01-31 17:19:58,1769860198,18.1,24.8,23.91,65.38
2026-01-31 17:20:00,1769860200,1.8,24.7,23.94,64.5
2026-01-31 17:20:01,1769860201,1.7,24.7,23.97,61.88
2026-01-31 17:20:03,1769860203,52.6,24.8,24.0,65.38
2026-01-31 17:20:04,1769860204,40.3,24.8,24.03,66.62
2026-01-31 17:20:06,1769860206,68.1,24.8,24.06,67.88
2026-01-31 17:20:07,1769860207,29.2,24.8,24.09,68.62
2026-01-31 17:20:09,1769860209,94.9,24.8,24.13,70.0
2026-01-31 17:20:10,1769860210,1.8,24.8,24.16,69.75
2026-01-31 17:20:12,1769860212,96.7,24.8,24.19,71.5
2026-01-31 17:20:14,1769860214,10.3,24.8,24.22,69.88
2026-01-31 17:20:15,1769860215,80.7,24.8,24.25,71.38
2026-01-31 17:20:17,1769860217,26.8,25.3,24.28,72.12
2026-01-31 17:20:18,1769860218,71.3,25.2,24.31,73.12
2026-01-31 17:20:20,1769860220,36.2,25.1,24.34,72.62
2026-01-31 17:20:21,1769860221,59.1,25.0,24.37,72.75
2026-01-31 17:20:23,1769860223,48.3,24.9,24.4,73.0
2026-01-31 17:20:24,1769860224,47.6,24.8,24.43,73.5
2026-01-31 17:20:26,1769860226,59.1,24.8,24.46,73.62
2026-01-31 17:20:27,1769860227,36.6,24.8,24.49,73.88
2026-01-31 17:20:29,1769860229,71.0,24.7,24.52,73.75
2026-01-31 17:20:30,1769860230,24.9,24.7,24.55,73.25
2026-01-31 17:20:32,1769860232,94.5,24.7,24.58,74.88
2026-01-31 17:20:34,1769860234,2.2,24.7,24.61,74.25
2026-01-31 17:20:35,1769860235,80.7,24.7,24.64,74.88
2026-01-31 17:20:37,1769860237,27.0,24.6,24.67,74.5
2026-01-31 17:20:38,1769860238,67.8,24.6,24.69,74.88
2026-01-31 17:20:40,1769860240,52.0,24.7,24.72,74.12
2026-01-31 17:20:41,1769860241,44.2,24.7,24.75,74.5
2026-01-31 17:20:43,1769860243,63.5,24.7,24.78,75.5
2026-01-31 17:20:44,1769860244,27.5,24.7,24.81,74.88
2026-01-31 17:20:46,1769860246,91.9,24.7,24.84,76.38
2026-01-31 17:20:47,1769860247,4.5,24.7,24.87,75.62
2026-01-31 17:20:49,1769860249,98.5,24.7,24.89,76.88
2026-01-31 17:20:51,1769860251,9.0,24.7,24.92,76.0
2026-01-31 17:20:52,1769860252,86.5,24.7,24.95,76.5
2026-01-31 17:20:54,1769860254,19.8,24.7,24.98,76.25
2026-01-31 17:20:55,1769860255,72.9,24.7,25.0,76.5
2026-01-31 17:20:57,1769860257,47.2,24.7,25.03,76.38
2026-01-31 17:20:58,1769860258,36.7,24.7,25.06,76.38
2026-01-31 17:21:00,1769860260,91.3,24.7,25.08,77.0
2026-01-31 17:21:02,1769860262,4.8,24.7,25.11,75.5
2026-01-31 17:21:03,1769860263,98.7,24.7,25.13,77.62
2026-01-31 17:21:05,1769860265,6.3,24.7,25.16,76.75
2026-01-31 17:21:06,1769860266,89.5,24.7,25.18,77.5
2026-01-31 17:21:08,1769860268,15.0,24.7,25.21,76.88
2026-01-31 17:21:09,1769860269,80.8,24.7,25.23,77.5
2026-01-31 17:21:11,1769860271,38.9,24.7,25.26,76.25
2026-01-31 17:21:12,1769860272,58.7,24.7,25.28,76.88
2026-01-31 17:21:14,1769860274,48.1,24.7,25.3,77.25
2026-01-31 17:21:15,1769860275,48.3,24.7,25.33,77.75
2026-01-31 17:21:17,1769860277,71.4,24.7,25.35,77.88
2026-01-31 17:21:18,1769860278,24.8,24.6,25.37,77.0
2026-01-31 17:21:20,1769860280,99.3,24.6,25.4,77.88
2026-01-31 17:21:22,1769860282,23.5,24.6,25.42,77.5
2026-01-31 17:21:23,1769860283,72.1,24.7,25.44,78.0
2026-01-31 17:21:25,1769860285,35.0,24.6,25.46,77.88
2026-01-31 17:21:26,1769860286,62.1,24.6,25.48,78.5
2026-01-31 17:21:28,1769860288,45.0,24.6,25.5,78.0
2026-01-31 17:21:29,1769860289,41.8,24.6,25.52,78.12
2026-01-31 17:21:31,1769860291,78.5,24.6,25.54,78.0
2026-01-31 17:21:32,1769860292,11.7,24.6,25.56,77.12
2026-01-31 17:21:34,1769860294,92.2,24.6,25.58,78.75
2026-01-31 17:21:36,1769860296,16.0,24.6,25.6,78.12
2026-01-31 17:21:37,1769860297,81.8,24.7,25.62,79.25
2026-01-31 17:21:39,1769860299,25.8,24.7,25.64,77.62
2026-01-31 17:21:40,1769860300,69.4,24.7,25.66,78.38
2026-01-31 17:21:42,1769860302,36.2,24.7,25.67,78.38
2026-01-31 17:21:43,1769860303,58.6,24.6,25.69,78.62
2026-01-31 17:21:45,1769860305,49.5,24.6,25.71,77.75
2026-01-31 17:21:46,1769860306,33.5,24.6,25.72,78.38
2026-01-31 17:21:48,1769860308,86.2,24.6,25.74,79.5
2026-01-31 17:21:50,1769860310,10.1,24.6,25.75,78.12
2026-01-31 17:21:51,1769860311,98.3,24.7,25.77,79.25
2026-01-31 17:21:53,1769860313,36.5,24.7,25.78,78.12
2026-01-31 17:21:54,1769860314,61.1,24.7,25.8,79.62
2026-01-31 17:21:56,1769860316,45.8,24.7,25.81,79.62
2026-01-31 17:21:57,1769860317,46.6,24.7,25.82,79.38
2026-01-31 17:21:59,1769860319,77.4,24.7,25.84,79.5
2026-01-31 17:22:00,1769860320,19.4,24.7,25.85,79.0
2026-01-31 17:22:02,1769860322,2.2,24.6,25.86,78.38
2026-01-31 17:22:04,1769860324,0.8,24.6,25.87,75.0
2026-01-31 17:22:05,1769860325,100.0,24.7,25.88,79.38
2026-01-31 17:22:07,1769860327,50.6,24.8,25.89,80.75
2026-01-31 17:22:08,1769860328,100.0,24.8,25.9,81.62
2026-01-31 17:22:10,1769860330,50.8,24.8,25.91,81.5
2026-01-31 17:22:11,1769860331,100.0,24.8,25.92,83.25
2026-01-31 17:22:13,1769860333,51.1,24.8,25.93,82.75
2026-01-31 17:22:14,1769860334,100.0,24.8,25.94,83.5
2026-01-31 17:22:16,1769860336,50.4,24.8,25.94,84.12
2026-01-31 17:22:17,1769860337,99.2,24.7,25.95,85.5
2026-01-31 17:22:19,1769860339,54.9,24.8,25.96,85.38
2026-01-31 17:22:20,1769860340,90.8,24.8,25.96,86.25
2026-01-31 17:22:22,1769860342,65.6,24.8,25.97,86.38
2026-01-31 17:22:23,1769860343,74.5,24.8,25.97,86.88
2026-01-31 17:22:25,1769860345,82.2,24.8,25.98,87.0
2026-01-31 17:22:27,1769860347,59.9,24.8,25.98,86.38
2026-01-31 17:22:28,1769860348,100.0,24.8,25.99,87.38
2026-01-31 17:22:30,1769860350,50.0,24.7,25.99,86.88
2026-01-31 17:22:31,1769860351,100.0,24.7,25.99,88.0
2026-01-31 17:22:33,1769860353,50.7,24.7,26.0,87.38
2026-01-31 17:22:34,1769860354,100.0,24.7,26.0,87.88
2026-01-31 17:22:36,1769860356,51.2,24.8,26.0,88.0
2026-01-31 17:22:37,1769860357,100.0,24.8,26.0,89.12
2026-01-31 17:22:39,1769860359,56.7,24.8,26.0,91.25
2026-01-31 17:22:40,1769860360,91.0,24.9,26.0,90.88
2026-01-31 17:22:42,1769860362,65.1,24.8,26.0,90.0
2026-01-31 17:22:43,1769860363,80.3,24.8,26.0,89.75
2026-01-31 17:22:45,1769860365,75.7,24.8,26.0,89.75
2026-01-31 17:22:47,1769860367,70.0,24.8,26.0,89.5
2026-01-31 17:22:48,1769860368,100.0,24.8,25.99,90.0
2026-01-31 17:22:50,1769860370,50.4,24.8,25.99,89.62
2026-01-31 17:22:51,1769860371,100.0,24.8,25.99,90.12
2026-01-31 17:22:53,1769860373,51.7,24.8,25.98,89.88
2026-01-31 17:22:54,1769860374,100.0,24.8,25.98,90.38
2026-01-31 17:22:56,1769860376,50.4,24.8,25.97,89.62
2026-01-31 17:22:57,1769860377,90.3,24.8,25.97,90.25
2026-01-31 17:22:59,1769860379,83.4,24.8,25.96,90.88
2026-01-31 17:23:01,1769860381,58.4,24.8,25.96,90.75
2026-01-31 17:23:02,1769860382,98.3,24.8,25.95,91.12
2026-01-31 17:23:04,1769860384,50.1,24.8,25.94,91.62
2026-01-31 17:23:05,1769860385,99.5,24.8,25.94,91.75
2026-01-31 17:23:07,1769860387,50.6,24.8,25.93,91.25
2026-01-31 17:23:08,1769860388,100.0,24.8,25.92,91.75
2026-01-31 17:23:10,1769860390,50.9,24.8,25.91,91.12
2026-01-31 17:23:11,1769860391,100.0,24.8,25.9,92.5
2026-01-31 17:23:13,1769860393,50.6,24.8,25.89,91.62
2026-01-31 17:23:14,1769860394,99.0,24.8,25.88,92.88
2026-01-31 17:23:16,1769860396,54.5,24.8,25.87,91.88
2026-01-31 17:23:17,1769860397,91.4,24.8,25.86,92.0
2026-01-31 17:23:19,1769860399,82.9,24.8,25.85,92.38
2026-01-31 17:23:21,1769860401,57.3,24.8,25.84,92.75
2026-01-31 17:23:22,1769860402,100.0,24.8,25.82,92.88
2026-01-31 17:23:24,1769860404,50.6,24.8,25.81,92.25
2026-01-31 17:23:25,1769860405,100.0,24.8,25.8,92.75
2026-01-31 17:23:27,1769860407,50.5,24.8,25.78,92.25
2026-01-31 17:23:28,1769860408,100.0,24.7,25.77,92.75
2026-01-31 17:23:30,1769860410,51.2,24.7,25.75,93.0
2026-01-31 17:23:31,1769860411,89.5,24.7,25.74,92.88
2026-01-31 17:23:33,1769860413,84.6,24.7,25.72,93.12
2026-01-31 17:23:35,1769860415,1.0,24.4,25.71,90.75
2026-01-31 17:23:36,1769860416,87.4,24.5,25.69,88.38
2026-01-31 17:23:38,1769860418,99.2,24.6,25.67,92.12
2026-01-31 17:23:39,1769860419,99.8,24.6,25.66,93.75
2026-01-31 17:23:41,1769860421,90.2,24.6,25.64,94.62
2026-01-31 17:23:42,1769860422,100.0,24.6,25.62,94.38
2026-01-31 17:23:44,1769860424,90.8,24.6,25.6,93.88
2026-01-31 17:23:45,1769860425,100.0,24.6,25.59,93.62
2026-01-31 17:23:47,1769860427,89.6,24.7,25.57,93.5
2026-01-31 17:23:48,1769860428,100.0,24.7,25.55,93.38
2026-01-31 17:23:50,1769860430,90.3,24.7,25.53,93.5
2026-01-31 17:23:51,1769860431,100.0,24.7,25.51,93.38
2026-01-31 17:23:53,1769860433,89.5,24.7,25.49,93.75
2026-01-31 17:23:54,1769860434,100.0,24.6,25.47,93.62
2026-01-31 17:23:56,1769860436,90.2,24.7,25.45,93.88
2026-01-31 17:23:58,1769860438,100.0,24.7,25.42,94.0
2026-01-31 17:23:59,1769860439,90.2,24.7,25.4,94.12
2026-01-31 17:24:01,1769860441,97.3,24.6,25.38,94.0
2026-01-31 17:24:02,1769860442,96.7,24.7,25.36,94.25
2026-01-31 17:24:04,1769860444,89.9,24.8,25.33,94.38
2026-01-31 17:24:05,1769860445,100.0,24.8,25.31,94.38
2026-01-31 17:24:07,1769860447,90.1,24.9,25.29,94.5
2026-01-31 17:24:08,1769860448,100.0,24.9,25.27,94.12
2026-01-31 17:24:10,1769860450,89.6,24.9,25.24,94.12
2026-01-31 17:24:11,1769860451,100.0,24.8,25.22,94.12
2026-01-31 17:24:13,1769860453,90.0,24.8,25.19,94.12
2026-01-31 17:24:14,1769860454,100.0,24.8,25.17,94.25
2026-01-31 17:24:16,1769860456,90.0,24.9,25.14,94.88
2026-01-31 17:24:17,1769860457,100.0,24.8,25.12,94.88
2026-01-31 17:24:19,1769860459,90.5,24.8,25.09,95.25
2026-01-31 17:24:21,1769860461,100.0,24.8,25.07,94.88
2026-01-31 17:24:22,1769860462,90.3,24.8,25.04,94.12
2026-01-31 17:24:24,1769860464,100.0,24.8,25.02,92.12
2026-01-31 17:24:25,1769860465,89.3,24.9,24.99,90.12
2026-01-31 17:24:27,1769860467,91.8,24.9,24.96,88.25
2026-01-31 17:24:28,1769860468,99.8,24.9,24.93,86.75
2026-01-31 17:24:30,1769860470,90.3,24.9,24.91,85.12
2026-01-31 17:24:31,1769860471,100.0,24.9,24.88,83.75
2026-01-31 17:24:33,1769860473,89.3,24.9,24.85,82.5
2026-01-31 17:24:34,1769860474,100.0,24.9,24.82,82.88
2026-01-31 17:24:36,1769860476,46.6,24.7,24.8,81.75
2026-01-31 17:24:38,1769860478,1.0,24.8,24.77,79.38
2026-01-31 17:24:39,1769860479,21.3,24.9,24.74,78.62
2026-01-31 17:24:41,1769860481,1.5,24.9,24.71,77.12
2026-01-31 17:24:42,1769860482,21.1,24.9,24.68,76.62
2026-01-31 17:24:44,1769860484,18.9,24.9,24.65,75.75
2026-01-31 17:24:45,1769860485,1.3,24.9,24.62,74.5
2026-01-31 17:24:47,1769860487,22.0,24.9,24.59,74.12
2026-01-31 17:24:49,1769860489,1.2,25.0,24.56,72.88
2026-01-31 17:24:50,1769860490,21.3,25.0,24.53,72.75
2026-01-31 17:24:52,1769860492,2.5,25.0,24.5,71.5
2026-01-31 17:24:53,1769860493,22.7,25.0,24.47,72.0
2026-01-31 17:24:55,1769860495,1.7,25.0,24.44,70.75
2026-01-31 17:24:56,1769860496,20.4,25.0,24.41,70.62
2026-01-31 17:24:58,1769860498,1.5,25.1,24.38,69.75
2026-01-31 17:24:59,1769860499,14.6,25.1,24.35,69.38
2026-01-31 17:25:01,1769860501,14.6,25.1,24.32,68.88
2026-01-31 17:25:02,1769860502,2.5,25.1,24.29,68.25
2026-01-31 17:25:04,1769860504,21.4,25.1,24.26,67.88
2026-01-31 17:25:06,1769860506,1.3,25.1,24.23,66.75
2026-01-31 17:25:07,1769860507,20.8,25.1,24.19,67.0
2026-01-31 17:25:09,1769860509,1.8,25.1,24.16,66.12
2026-01-31 17:25:10,1769860510,21.0,25.1,24.13,66.12
2026-01-31 17:25:12,1769860512,0.7,25.1,24.1,65.25
2026-01-31 17:25:13,1769860513,15.0,25.1,24.07,65.25
2026-01-31 17:25:15,1769860515,21.0,25.3,24.04,65.75
2026-01-31 17:25:16,1769860516,1.5,25.3,24.01,65.0
2026-01-31 17:25:18,1769860518,20.9,25.3,23.98,65.25
2026-01-31 17:25:19,1769860519,1.3,25.3,23.95,64.38
2026-01-31 17:25:21,1769860521,20.9,25.3,23.92,64.25
2026-01-31 17:25:23,1769860523,1.0,25.3,23.89,63.38
2026-01-31 17:25:24,1769860524,21.1,25.3,23.85,64.12
2026-01-31 17:25:26,1769860526,1.5,25.3,23.82,63.25
2026-01-31 17:25:27,1769860527,20.7,25.3,23.79,63.5
2026-01-31 17:25:29,1769860529,2.0,25.3,23.76,62.75
2026-01-31 17:25:30,1769860530,16.4,25.3,23.73,63.0
2026-01-31 17:25:32,1769860532,11.9,25.3,23.7,62.75
2026-01-31 17:25:33,1769860533,4.5,25.3,23.67,62.25
2026-01-31 17:25:35,1769860535,21.4,25.2,23.64,62.62
2026-01-31 17:25:36,1769860536,0.8,25.2,23.61,61.88
2026-01-31 17:25:38,1769860538,22.3,25.1,23.58,62.25
2026-01-31 17:25:39,1769860539,1.0,25.1,23.55,68.62
2026-01-31 17:25:41,1769860541,21.5,25.1,23.52,67.0
2026-01-31 17:25:42,1769860542,3.3,25.1,23.49,65.25
2026-01-31 17:25:44,1769860544,20.9,25.1,23.46,64.5
2026-01-31 17:25:46,1769860546,1.3,25.2,23.43,63.25
2026-01-31 17:25:47,1769860547,21.0,25.1,23.41,63.12
2026-01-31 17:25:49,1769860549,1.3,25.0,23.38,62.0
2026-01-31 17:25:50,1769860550,21.0,25.0,23.35,61.88
2026-01-31 17:25:52,1769860552,1.0,25.0,23.32,60.88
2026-01-31 17:25:53,1769860553,22.3,25.0,23.29,61.5
2026-01-31 17:25:55,1769860555,15.1,25.0,23.26,61.25
2026-01-31 17:25:56,1769860556,3.8,25.0,23.23,60.88
2026-01-31 17:25:58,1769860558,21.3,25.0,23.2,61.38
2026-01-31 17:26:00,1769860560,0.8,25.1,23.17,60.62
2026-01-31 17:26:01,1769860561,20.8,25.1,23.14,61.12
2026-01-31 17:26:03,1769860563,2.0,25.1,23.12,60.12
2026-01-31 17:26:04,1769860564,21.3,25.1,23.09,60.38
2026-01-31 17:26:06,1769860566,0.8,25.1,23.06,59.75
2026-01-31 17:26:07,1769860567,20.3,25.1,23.03,60.25
2026-01-31 17:26:09,1769860569,4.3,25.1,23.01,59.75
2026-01-31 17:26:10,1769860570,14.2,25.1,22.98,60.0
2026-01-31 17:26:12,1769860572,20.5,25.1,22.95,60.12
2026-01-31 17:26:14,1769860574,0.8,25.1,22.93,59.12
2026-01-31 17:26:15,1769860575,21.0,25.1,22.9,59.5
2026-01-31 17:26:17,1769860577,1.3,25.1,22.87,58.62
2026-01-31 17:26:18,1769860578,20.4,25.1,22.85,59.25
2026-01-31 17:26:20,1769860580,13.3,25.1,22.82,59.12
2026-01-31 17:26:21,1769860581,4.8,25.1,22.8,58.88
2026-01-31 17:26:23,1769860583,20.8,25.2,22.77,59.38
2026-01-31 17:26:25,1769860585,1.2,25.2,22.75,58.75
2026-01-31 17:26:26,1769860586,21.3,25.1,22.72,59.38
2026-01-31 17:26:28,1769860588,1.3,25.1,22.7,58.62
2026-01-31 17:26:29,1769860589,20.8,25.1,22.68,59.25
2026-01-31 17:26:31,1769860591,1.0,25.1,22.65,58.5
2026-01-31 17:26:32,1769860592,21.6,25.1,22.63,59.0
2026-01-31 17:26:34,1769860594,21.7,25.2,22.61,59.5
2026-01-31 17:26:36,1769860596,1.2,25.2,22.58,58.75
2026-01-31 17:26:37,1769860597,20.0,25.2,22.56,59.0
2026-01-31 17:26:39,1769860599,1.2,25.1,22.54,57.0
2026-01-31 17:26:40,1769860600,2.7,24.8,22.52,55.38
2026-01-31 17:26:42,1769860602,2.0,24.8,22.5,53.88
2026-01-31 17:26:43,1769860603,0.7,24.7,22.48,52.38
